
840,840,1730,0,1,177,-1.0A66.0A-1.0A12.0,-1.0A75.0A-1.0A96.0,-1.0A3.0A-1.0A3.0,-1.0A65.0A-1.0A73.0,,840,DOWN,,840,20,false,-1.0
841,841,1750,0,1,213,106.0A36.0A-1.0A-1.0,135.0A39.0A-1.0A-1.0,63.0A3.0A-1.0A-1.0,-1.0A-1.0A-1.0A-1.0,,841,LEFT,,841,200,false,1.0
841,841,1780,0,1,225,50.0A12.0A64.0A-1.0,35.0A27.0A107.0A-1.0,3.0A3.0A3.0A-1.0,-1.0A-1.0A-1.0A-1.0,,841,UP,,841,210,false,1.0
841,841,1990,0,1,399,-1.0A-1.0A-1.0A-1.0,-1.0A153.0A153.0A-1.0,-1.0A24.0A3.0A-1.0,-1.0A103.0A42.0A-1.0,,841,UP,,841,90,false,0.45
841,841,2080,0,1,753,-1.0A-1.0A-1.0A-1.0,-1.0A153.0A153.0A153.0,-1.0A40.0A3.0A59.0,-1.0A103.0A66.0A22.0,,841,UP,,841,50,false,0.25
846,846,620,0,2,399,79.0A-1.0A95.0A-1.0,31.0A-1.0A83.0A-1.0,19.0A-1.0A47.0A-1.0,63.0A-1.0A27.0A-1.0,,846,RIGHT,,846,170,false,0.85
847,847,440,0,2,348,-1.0A-1.0A35.0A96.0,-1.0A-1.0A83.0A56.0,-1.0A-1.0A15.0A24.0,-1.0A-1.0A25.0A66.0,,847,LEFT,,847,50,false,0.25
848,848,1390,0,1,1259,-1.0A-1.0A-1.0A-1.0,153.0A-1.0A-1.0A153.0,3.0A-1.0A-1.0A39.0,117.0A-1.0A-1.0A-1.0,,848,RIGHT,,848,80,false,0.4
848,848,1470,0,1,972,-1.0A59.0A-1.0A62.0,-1.0A139.0A-1.0A152.0,-1.0A15.0A-1.0A15.0,-1.0A-1.0A-1.0A-1.0,,848,DOWN,,848,80,false,0.4
848,848,1470,0,1,984,-1.0A35.0A83.0A-1.0,-1.0A127.0A153.0A-1.0,-1.0A15.0A3.0A-1.0,-1.0A-1.0A-1.0A-1.0,,848,DOWN,,848,80,false,0.4
848,848,1550,0,1,883,120.0A-1.0A-1.0A48.0,79.0A-1.0A-1.0A151.0,19.0A-1.0A-1.0A3.0,-1.0A-1.0A-1.0A-1.0,,848,UP,,848,50,false,0.25
848,848,1550,0,1,753,120.0A133.0A-1.0A120.0,67.0A117.0A-1.0A115.0,7.0A40.0A-1.0A59.0,-1.0A-1.0A-1.0A-1.0,,848,DOWN,,848,80,false,0.4
848,848,1630,0,1,399,148.0A118.0A-1.0A-1.0,31.0A140.0A-1.0A-1.0,3.0A44.0A-1.0A-1.0,-1.0A-1.0A-1.0A-1.0,,848,LEFT,,848,70,false,0.35
849,849,1670,0,1,237,-1.0A139.0A-1.0A123.0,-1.0A15.0A-1.0A47.0,-1.0A3.0A-1.0A3.0,-1.0A-1.0A-1.0A-1.0,,849,LEFT,,849,190,false,0.95
849,849,1700,0,1,225,139.0A-1.0A112.0A136.0,35.0A-1.0A107.0A107.0,3.0A-1.0A3.0A3.0,-1.0A-1.0A-1.0A-1.0,,849,UP,,849,160,false,0.8
849,849,1860,0,1,225,-1.0A-1.0A-1.0A-1.0,153.0A-1.0A153.0A153.0,67.0A-1.0A3.0A3.0,132.0A-1.0A106.0A130.0,,849,LEFT,,849,60,false,0.3
850,850,1890,0,1,213,-1.0A-1.0A-1.0A-1.0,153.0A-1.0A-1.0A153.0,3.0A-1.0A-1.0A3.0,-1.0A-1.0A-1.0A112.0,,850,RIGHT,,850,60,false,0.3
850,850,1920,0,1,201,-1.0A-1.0A-1.0A-1.0,-1.0A-1.0A153.0A153.0,-1.0A-1.0A3.0A3.0,-1.0A-1.0A104.0A128.0,,850,RIGHT,,850,60,false,0.3
853,853,2000,0,1,165,-1.0A-1.0A-1.0A-1.0,153.0A-1.0A153.0A153.0,55.0A-1.0A19.0A3.0,-1.0A-1.0A126.0A114.0,,853,RIGHT,,853,20,false,-1.0
853,853,2020,0,1,153,-1.0A-1.0A-1.0A-1.0,-1.0A-1.0A153.0A153.0,-1.0A-1.0A63.0A67.0,-1.0A-1.0A96.0A-1.0,,853,RIGHT,,853,30,false,-1.0
853,853,2020,0,1,165,-1.0A-1.0A-1.0A-1.0,-1.0A153.0A153.0A153.0,-1.0A15.0A19.0A75.0,-1.0A128.0A117.0A93.0,,853,DOWN,,853,90,false,0.45
854,854,2050,0,1,361,-1.0A-1.0A-1.0A-1.0,-1.0A153.0A153.0A-1.0,-1.0A3.0A59.0A-1.0,-1.0A131.0A75.0A-1.0,,854,UP,,854,60,false,0.3
855,855,2110,0,1,189,-1.0A85.0A-1.0A84.0,-1.0A153.0A-1.0A153.0,-1.0A15.0A-1.0A15.0,-1.0A-1.0A-1.0A-1.0,,855,DOWN,,855,70,false,0.35
856,856,2110,0,1,201,-1.0A61.0A65.0A-1.0,-1.0A153.0A153.0A-1.0,-1.0A15.0A3.0A-1.0,-1.0A-1.0A-1.0A-1.0,,856,DOWN,,856,70,false,0.35
865,865,740,0,3,984,-1.0A-1.0A-1.0A-1.0,-1.0A-1.0A153.0A139.0,-1.0A-1.0A3.0A15.0,-1.0A-1.0A108.0A36.0,,865,RIGHT,,865,200,false,1.0
865,865,940,0,3,1211,87.0A111.0A-1.0A-1.0,127.0A153.0A-1.0A-1.0,3.0A15.0A-1.0A-1.0,93.0A73.0A-1.0A-1.0,,865,UP,,865,50,false,0.25
865,865,990,0,3,960,15.0A103.0A-1.0A-1.0,115.0A151.0A-1.0A-1.0,15.0A15.0A-1.0A-1.0,107.0A67.0A-1.0A-1.0,,865,UP,,865,30,true,-1.0
866,866,1020,0,2,996,12.0A-1.0A-1.0A108.0,115.0A-1.0A-1.0A151.0,15.0A-1.0A-1.0A15.0,-1.0A-1.0A-1.0A-1.0,,866,DOWN,,866,80,false,0.4
869,869,480,0,1,225,-1.0A-1.0A-1.0A-1.0,-1.0A27.0A107.0A87.0,-1.0A3.0A3.0A3.0,-1.0A-1.0A-1.0A-1.0,,869,UP,,869,140,false,0.7
869,869,550,0,1,386,-1.0A-1.0A26.0A100.0,-1.0A-1.0A79.0A79.0,-1.0A-1.0A35.0A3.0,-1.0A-1.0A-1.0A-1.0,,869,UP,,869,100,false,0.5
869,869,620,0,1,201,-1.0A50.0A-1.0A58.0,-1.0A51.0A-1.0A63.0,-1.0A3.0A-1.0A3.0,-1.0A-1.0A-1.0A-1.0,,869,LEFT,,869,60,false,0.3
872,872,340,0,3,225,97.0A-1.0A33.0A57.0,124.0A-1.0A119.0A87.0,55.0A-1.0A3.0A15.0,81.0A-1.0A17.0A53.0,,872,RIGHT,,872,150,false,0.75
872,872,520,0,3,189,-1.0A61.0A89.0A-1.0,-1.0A120.0A83.0A-1.0,-1.0A3.0A3.0A-1.0,-1.0A23.0A63.0A-1.0,,872,DOWN,,872,140,false,0.7
872,872,590,0,3,361,-1.0A-1.0A93.0A45.0,-1.0A-1.0A79.0A55.0,-1.0A-1.0A35.0A3.0,-1.0A-1.0A49.0A89.0,,872,LEFT,,872,100,false,0.5
872,872,660,0,3,165,97.0A45.0A-1.0A81.0,35.0A107.0A-1.0A27.0,3.0A3.0A-1.0A3.0,99.0A75.0A-1.0A59.0,,872,LEFT,,872,190,false,0.95
872,872,1070,0,3,201,-1.0A71.0A47.0A-1.0,-1.0A135.0A135.0A-1.0,-1.0A27.0A35.0A-1.0,-1.0A46.0A78.0A-1.0,,872,RIGHT,,872,0,false,-1.0
872,872,1070,0,3,213,119.0A47.0A-1.0A-1.0,153.0A123.0A-1.0A-1.0,63.0A15.0A-1.0A-1.0,136.0A40.0A-1.0A-1.0,,872,RIGHT,,872,400,true,-1.0
872,872,1070,0,3,225,87.0A79.0A23.0A-1.0,151.0A111.0A135.0A-1.0,55.0A15.0A3.0A-1.0,28.0A34.0A108.0A-1.0,,872,UP,,872,400,true,-1.0
875,875,1630,0,2,456,72.0A30.0A-1.0A-1.0,120.0A119.0A-1.0A-1.0,3.0A67.0A-1.0A-1.0,-1.0A-1.0A-1.0A-1.0,,875,DOWN,,875,60,false,0.3
879,879,90,0,3,165,-1.0A-1.0A-1.0A-1.0,35.0A87.0A-1.0A27.0,3.0A3.0A-1.0A3.0,-1.0A-1.0A-1.0A-1.0,,879,UP,,879,210,false,1.0
880,880,300,0,3,348,-1.0A-1.0A32.0A77.0,-1.0A-1.0A83.0A56.0,-1.0A-1.0A3.0A24.0,-1.0A-1.0A42.0A69.0,,880,LEFT,,880,50,false,0.25
880,880,900,0,1,540,-1.0A-1.0A-1.0A-1.0,-1.0A-1.0A71.0A119.0,-1.0A-1.0A3.0A39.0,-1.0A-1.0A-1.0A-1.0,,880,UP,,880,70,false,0.35
880,880,960,0,1,753,-1.0A80.0A115.0A75.0,-1.0A72.0A47.0A143.0,-1.0A24.0A3.0A63.0,-1.0A-1.0A-1.0A-1.0,,880,RIGHT,,880,70,false,0.35
880,880,970,0,1,691,50.0A30.0A88.0A-1.0,143.0A143.0A47.0A-1.0,3.0A67.0A3.0A-1.0,-1.0A-1.0A-1.0A-1.0,,880,UP,,880,80,false,0.4
885,885,800,0,1,883,-1.0A-1.0A116.0A92.0,-1.0A-1.0A35.0A83.0,-1.0A-1.0A3.0A3.0,-1.0A-1.0A109.0A85.0,,885,DOWN,,885,200,false,1.0
885,885,830,0,1,1020,-1.0A-1.0A-1.0A98.0,-1.0A23.0A-1.0A63.0,-1.0A3.0A-1.0A3.0,-1.0A-1.0A-1.0A103.0,,885,UP,,885,200,false,1.0
886,886,1380,0,1,691,-1.0A-1.0A-1.0A-1.0,153.0A153.0A-1.0A153.0,3.0A59.0A-1.0A40.0,49.0A49.0A-1.0A64.0,,886,UP,,886,90,false,0.45
886,886,1500,0,1,153,-1.0A-1.0A-1.0A-1.0,-1.0A153.0A-1.0A153.0,-1.0A15.0A-1.0A55.0,-1.0A71.0A-1.0A111.0,,886,DOWN,,886,70,false,0.35
886,886,1500,0,1,165,-1.0A-1.0A-1.0A-1.0,153.0A153.0A153.0A-1.0,67.0A3.0A3.0A-1.0,121.0A65.0A69.0A-1.0,,886,DOWN,,886,140,false,0.7
890,890,360,0,3,984,-1.0A-1.0A125.0A77.0,-1.0A-1.0A111.0A71.0,-1.0A-1.0A3.0A11.0,-1.0A-1.0A133.0A85.0,,890,UP,,890,100,false,0.5
890,890,370,0,3,972,-1.0A-1.0A125.0A53.0,-1.0A-1.0A75.0A59.0,-1.0A-1.0A3.0A3.0,-1.0A-1.0A139.0A67.0,,890,DOWN,,890,170,false,0.85
890,890,460,0,3,1223,-1.0A101.0A-1.0A53.0,-1.0A143.0A-1.0A39.0,-1.0A3.0A-1.0A3.0,-1.0A109.0A-1.0A101.0,,890,DOWN,,890,80,false,0.4
891,891,880,0,1,225,-1.0A-1.0A-1.0A-1.0,-1.0A27.0A107.0A87.0,-1.0A3.0A3.0A3.0,-1.0A-1.0A-1.0A-1.0,,891,UP,,891,140,false,0.7
894,894,450,0,1,165,-1.0A-1.0A-1.0A-1.0,35.0A87.0A-1.0A27.0,3.0A3.0A-1.0A3.0,-1.0A-1.0A-1.0A-1.0,,894,UP,,894,210,false,1.0
894,894,960,0,1,361,-1.0A-1.0A-1.0A-1.0,-1.0A153.0A-1.0A139.0,-1.0A3.0A-1.0A3.0,-1.0A74.0A-1.0A50.0,,894,UP,,894,100,false,0.5
894,894,1030,0,1,189,-1.0A98.0A-1.0A61.0,-1.0A153.0A-1.0A135.0,-1.0A3.0A-1.0A3.0,-1.0A-1.0A-1.0A-1.0,,894,DOWN,,894,90,false,0.45
895,895,10,0,3,225,-1.0A-1.0A-1.0A-1.0,35.0A-1.0A107.0A87.0,3.0A-1.0A3.0A3.0,-1.0A-1.0A-1.0A-1.0,,895,UP,,895,190,false,0.95
898,898,900,0,1,753,20.0A85.0A-1.0A40.0,67.0A92.0A-1.0A115.0,11.0A24.0A-1.0A59.0,-1.0A-1.0A-1.0A-1.0,,898,RIGHT,,898,70,false,0.35
898,898,1420,0,1,516,5.0A74.0A4.0A-1.0,67.0A67.0A115.0A-1.0,11.0A23.0A59.0A-1.0,-1.0A-1.0A-1.0A-1.0,,898,LEFT,,898,40,false,0.2
898,898,1430,0,1,540,26.0A-1.0A36.0A-1.0,43.0A-1.0A139.0A-1.0,3.0A-1.0A3.0A-1.0,-1.0A-1.0A-1.0A-1.0,,898,UP,,898,70,false,0.35
899,899,2320,0,1,1271,30.0A-1.0A-1.0A64.0,153.0A-1.0A-1.0A153.0,7.0A-1.0A-1.0A15.0,104.0A-1.0A-1.0A143.0,,899,DOWN,,899,80,false,0.4
899,899,2320,0,1,1259,64.0A-1.0A-1.0A100.0,153.0A-1.0A-1.0A153.0,3.0A-1.0A-1.0A87.0,125.0A-1.0A-1.0A137.0,,899,UP,,899,80,false,0.4
899,899,2400,0,1,984,-1.0A30.0A-1.0A28.0,-1.0A153.0A-1.0A153.0,-1.0A15.0A-1.0A27.0,-1.0A71.0A-1.0A71.0,,899,DOWN,,899,0,false,-1.0
900,900,2400,0,1,996,6.0A59.0A-1.0A-1.0,153.0A153.0A-1.0A-1.0,3.0A15.0A-1.0A-1.0,-1.0A-1.0A-1.0A-1.0,,900,DOWN,,900,40,false,0.2
905,905,940,0,2,948,-1.0A-1.0A-1.0A96.0,-1.0A-1.0A153.0A103.0,-1.0A-1.0A3.0A15.0,-1.0A-1.0A18.0A44.0,,905,DOWN,,905,450,false,1.0
905,905,990,0,2,1211,-1.0A120.0A-1.0A112.0,-1.0A153.0A-1.0A143.0,-1.0A15.0A-1.0A55.0,-1.0A6.0A-1.0A78.0,,905,DOWN,,905,480,false,1.0
905,905,1390,0,2,1223,96.0A144.0A-1.0A-1.0,153.0A153.0A-1.0A-1.0,3.0A39.0A-1.0A-1.0,104.0A141.0A-1.0A-1.0,,905,UP,,905,80,false,0.4
906,906,1470,0,2,972,-1.0A48.0A-1.0A70.0,-1.0A139.0A-1.0A127.0,-1.0A15.0A-1.0A27.0,-1.0A104.0A-1.0A80.0,,906,DOWN,,906,80,false,0.4
907,907,1470,0,2,984,-1.0A24.0A96.0A-1.0,-1.0A127.0A153.0A-1.0,-1.0A27.0A3.0A-1.0,-1.0A86.0A-1.0A-1.0,,907,DOWN,,907,80,false,0.4
910,910,180,0,3,361,-1.0A-1.0A20.0A100.0,-1.0A-1.0A79.0A55.0,-1.0A-1.0A35.0A3.0,-1.0A-1.0A-1.0A-1.0,,910,UP,,910,240,false,1.0
911,911,460,0,3,972,-1.0A-1.0A-1.0A-1.0,-1.0A71.0A111.0A-1.0,-1.0A11.0A3.0A-1.0,-1.0A96.0A100.0A-1.0,,911,DOWN,,911,180,false,0.9
911,911,1520,0,2,201,-1.0A90.0A97.0A-1.0,-1.0A51.0A83.0A-1.0,-1.0A3.0A3.0A-1.0,-1.0A8.0A70.0A-1.0,,911,UP,,911,460,false,1.0
911,911,1550,0,2,213,101.0A66.0A-1.0A-1.0,135.0A39.0A-1.0A-1.0,3.0A3.0A-1.0A-1.0,98.0A2.0A-1.0A-1.0,,911,RIGHT,,911,600,false,1.0
911,911,1980,0,2,225,82.0A42.0A90.0A-1.0,35.0A27.0A107.0A-1.0,3.0A3.0A3.0A-1.0,119.0A79.0A103.0A-1.0,,911,UP,,911,410,false,1.0
912,912,2480,0,2,753,-1.0A97.0A106.0A58.0,-1.0A153.0A153.0A153.0,-1.0A40.0A3.0A59.0,-1.0A52.0A32.0A86.0,,912,UP,,912,90,false,0.45
912,912,2570,0,2,859,-1.0A-1.0A106.0A34.0,-1.0A-1.0A153.0A153.0,-1.0A-1.0A3.0A59.0,-1.0A-1.0A14.0A100.0,,912,LEFT,,912,0,true,-1.0
913,913,2570,0,1,948,-1.0A85.0A149.0A-1.0,-1.0A153.0A153.0A-1.0,-1.0A15.0A75.0A-1.0,-1.0A-1.0A-1.0A-1.0,,913,DOWN,,913,0,false,-1.0
918,918,500,0,2,1211,-1.0A103.0A-1.0A115.0,-1.0A87.0A-1.0A148.0,-1.0A3.0A-1.0A55.0,-1.0A-1.0A-1.0A-1.0,,918,RIGHT,,918,120,false,0.6
918,918,620,0,2,1259,55.0A75.0A-1.0A-1.0,95.0A39.0A-1.0A-1.0,3.0A3.0A-1.0A-1.0,-1.0A-1.0A-1.0A-1.0,,918,LEFT,,918,200,false,1.0
918,918,1200,0,2,1223,-1.0A-1.0A-1.0A-1.0,-1.0A153.0A-1.0A153.0,-1.0A39.0A-1.0A39.0,-1.0A79.0A-1.0A103.0,,918,DOWN,,918,80,false,0.4
918,918,1200,0,2,1259,112.0A112.0A-1.0A-1.0,153.0A139.0A-1.0A-1.0,3.0A15.0A-1.0A-1.0,85.0A61.0A-1.0A-1.0,,918,UP,,918,80,false,0.4
918,918,1280,0,2,996,16.0A64.0A-1.0A-1.0,115.0A115.0A-1.0A-1.0,3.0A15.0A-1.0A-1.0,61.0A61.0A-1.0A-1.0,,918,RIGHT,,918,50,false,0.25
922,922,190,0,3,1008,-1.0A82.0A-1.0A82.0,-1.0A103.0A-1.0A95.0,-1.0A3.0A-1.0A3.0,-1.0A-1.0A-1.0A-1.0,,922,DOWN,,922,70,false,0.35
923,923,1640,0,2,225,110.0A93.0A78.0A-1.0,35.0A27.0A107.0A-1.0,3.0A3.0A3.0A-1.0,131.0A91.0A114.0A-1.0,,923,UP,,923,190,false,0.95
924,924,1830,0,2,480,-1.0A-1.0A-1.0A-1.0,-1.0A153.0A95.0A95.0,-1.0A47.0A51.0A51.0,-1.0A88.0A32.0A43.0,,924,UP,,924,0,false,-1.0
925,925,1840,0,2,859,-1.0A-1.0A-1.0A-1.0,-1.0A108.0A95.0A-1.0,-1.0A3.0A3.0A-1.0,-1.0A56.0A56.0A-1.0,,925,UP,,925,80,false,0.4
925,925,1920,0,2,753,22.0A70.0A-1.0A71.0,144.0A72.0A-1.0A153.0,59.0A28.0A-1.0A59.0,-1.0A-1.0A-1.0A-1.0,,925,RIGHT,,925,0,false,-1.0
925,925,1920,0,2,691,70.0A82.0A78.0A-1.0,143.0A143.0A47.0A-1.0,55.0A83.0A3.0A-1.0,-1.0A-1.0A-1.0A-1.0,,925,UP,,925,0,false,-1.0
929,929,130,0,2,540,-1.0A-1.0A-1.0A-1.0,-1.0A-1.0A71.0A91.0,-1.0A-1.0A3.0A35.0,-1.0A-1.0A-1.0A-1.0,,929,UP,,929,90,false,0.45
929,929,920,0,2,753,-1.0A-1.0A-1.0A-1.0,67.0A92.0A-1.0A115.0,31.0A28.0A-1.0A59.0,68.0A68.0A-1.0A116.0,,929,UP,,929,20,false,-1.0
929,929,940,0,2,399,-1.0A-1.0A-1.0A-1.0,31.0A56.0A-1.0A-1.0,3.0A32.0A-1.0A-1.0,109.0A30.0A-1.0A-1.0,,929,UP,,929,210,false,1.0
930,930,980,0,2,237,-1.0A-1.0A-1.0A-1.0,-1.0A15.0A-1.0A47.0,-1.0A3.0A-1.0A3.0,-1.0A102.0A-1.0A85.0,,930,UP,,930,240,false,1.0
930,930,1220,0,2,386,-1.0A-1.0A-1.0A-1.0,-1.0A-1.0A104.0A91.0,-1.0A-1.0A59.0A3.0,-1.0A-1.0A82.0A68.0,,930,UP,,930,100,false,0.5
930,930,1380,0,2,165,-1.0A-1.0A-1.0A-1.0,35.0A-1.0A107.0A27.0,3.0A-1.0A3.0A3.0,26.0A-1.0A86.0A6.0,,930,LEFT,,930,790,false,1.0
930,930,1610,0,2,153,-1.0A-1.0A-1.0A-1.0,-1.0A-1.0A119.0A15.0,-1.0A-1.0A3.0A3.0,-1.0A-1.0A76.0A18.0,,930,RIGHT,,930,560,false,1.0
930,930,2170,0,2,165,-1.0A66.0A42.0A66.0,-1.0A153.0A153.0A153.0,-1.0A15.0A3.0A15.0,-1.0A145.0A121.0A97.0,,930,LEFT,,930,0,true,-1.0
931,931,2170,0,2,153,-1.0A-1.0A42.0A95.0,-1.0A-1.0A153.0A153.0,-1.0A-1.0A3.0A55.0,-1.0A-1.0A91.0A-1.0,,931,UP,,931,0,true,-1.0
938,938,460,0,2,177,-1.0A44.0A-1.0A44.0,-1.0A75.0A-1.0A39.0,-1.0A3.0A-1.0A3.0,-1.0A-1.0A-1.0A-1.0,,938,LEFT,,938,200,false,1.0
938,938,1690,0,2,728,-1.0A4.0A-1.0A114.0,-1.0A107.0A-1.0A95.0,-1.0A47.0A-1.0A35.0,-1.0A51.0A-1.0A67.0,,938,UP,,938,10,true,-1.0
940,940,930,0,3,165,-1.0A100.0A82.0A20.0,-1.0A87.0A119.0A84.0,-1.0A15.0A59.0A52.0,-1.0A88.0A88.0A75.0,,940,UP,,940,0,false,-1.0
941,941,1290,0,1,225,97.0A69.0A33.0A-1.0,35.0A27.0A107.0A-1.0,3.0A3.0A63.0A-1.0,-1.0A-1.0A-1.0A-1.0,,941,UP,,941,210,false,1.0
941,941,1530,0,1,540,-1.0A-1.0A-1.0A-1.0,-1.0A-1.0A71.0A119.0,-1.0A-1.0A3.0A67.0,-1.0A-1.0A49.0A25.0,,941,RIGHT,,941,90,false,0.45
941,941,1620,0,1,883,-1.0A-1.0A-1.0A-1.0,-1.0A-1.0A35.0A83.0,-1.0A-1.0A3.0A3.0,-1.0A-1.0A91.0A91.0,,941,RIGHT,,941,200,false,1.0
941,941,2260,0,1,1223,-1.0A-1.0A-1.0A-1.0,-1.0A153.0A-1.0A153.0,-1.0A39.0A-1.0A51.0,-1.0A107.0A-1.0A96.0,,941,UP,,941,90,false,0.45
941,941,2260,0,1,1259,-1.0A-1.0A-1.0A-1.0,153.0A153.0A-1.0A-1.0,3.0A15.0A-1.0A-1.0,77.0A53.0A-1.0A-1.0,,941,UP,,941,120,false,0.6
944,944,80,0,3,225,-1.0A-1.0A-1.0A-1.0,-1.0A27.0A107.0A87.0,-1.0A3.0A3.0A3.0,-1.0A-1.0A-1.0A-1.0,,944,UP,,944,140,false,0.7
946,946,750,0,1,1008,-1.0A84.0A-1.0A84.0,-1.0A108.0A-1.0A95.0,-1.0A3.0A-1.0A3.0,-1.0A-1.0A-1.0A-1.0,,946,DOWN,,946,80,false,0.4
948,948,640,0,3,189,-1.0A55.0A-1.0A27.0,-1.0A147.0A-1.0A135.0,-1.0A3.0A-1.0A3.0,-1.0A-1.0A-1.0A-1.0,,948,DOWN,,948,90,false,0.45
948,948,940,0,2,960,60.0A108.0A-1.0A-1.0,120.0A83.0A-1.0A-1.0,3.0A3.0A-1.0A-1.0,-1.0A-1.0A-1.0A-1.0,,948,LEFT,,948,120,false,0.6
948,948,1060,0,2,1223,-1.0A108.0A-1.0A60.0,-1.0A75.0A-1.0A131.0,-1.0A3.0A-1.0A3.0,-1.0A-1.0A-1.0A-1.0,,948,DOWN,,948,120,false,0.6
948,948,2040,0,2,972,-1.0A-1.0A-1.0A97.0,-1.0A-1.0A153.0A153.0,-1.0A-1.0A39.0A15.0,-1.0A-1.0A102.0A30.0,,948,RIGHT,,948,0,false,-1.0
949,949,2040,0,2,1211,-1.0A115.0A-1.0A89.0,-1.0A153.0A-1.0A153.0,-1.0A3.0A-1.0A31.0,-1.0A88.0A-1.0A56.0,,949,UP,,949,20,false,-1.0
949,949,2060,0,2,972,-1.0A99.0A-1.0A19.0,-1.0A153.0A-1.0A153.0,-1.0A15.0A-1.0A15.0,-1.0A72.0A-1.0A16.0,,949,UP,,949,0,false,-1.0
950,950,2060,0,2,984,-1.0A97.0A115.0A-1.0,-1.0A153.0A153.0A-1.0,-1.0A15.0A3.0A-1.0,-1.0A54.0A102.0A-1.0,,950,UP,,950,30,false,-1.0
950,950,2060,0,2,996,73.0A104.0A-1.0A-1.0,153.0A153.0A-1.0A-1.0,3.0A15.0A-1.0A-1.0,36.0A36.0A-1.0A-1.0,,950,UP,,950,40,true,-1.0
956,956,980,0,3,1259,-1.0A134.0A-1.0A-1.0,-1.0A139.0A-1.0A153.0,-1.0A15.0A-1.0A39.0,-1.0A105.0A-1.0A116.0,,956,UP,,956,60,false,0.3
956,956,980,0,3,1271,110.0A126.0A-1.0A-1.0,127.0A143.0A-1.0A-1.0,3.0A55.0A-1.0A-1.0,99.0A115.0A-1.0A-1.0,,956,UP,,956,80,false,0.4
956,956,1040,0,3,1008,-1.0A80.0A-1.0A62.0,-1.0A103.0A-1.0A127.0,-1.0A3.0A-1.0A3.0,-1.0A87.0A-1.0A111.0,,956,DOWN,,956,20,false,-1.0
956,956,1060,0,3,1020,62.0A126.0A-1.0A-1.0,91.0A153.0A-1.0A-1.0,15.0A79.0A-1.0A-1.0,81.0A-1.0A-1.0A-1.0,,956,RIGHT,,956,0,false,-1.0
958,958,1110,0,2,948,-1.0A79.0A143.0A-1.0,-1.0A127.0A153.0A-1.0,-1.0A15.0A3.0A-1.0,-1.0A-1.0A-1.0A-1.0,,958,DOWN,,958,50,false,0.25
961,961,870,0,2,1259,-1.0A-1.0A-1.0A-1.0,95.0A-1.0A-1.0A75.0,3.0A-1.0A-1.0A3.0,-1.0A-1.0A-1.0A-1.0,,961,UP,,961,120,false,0.6
961,961,1140,0,2,960,11.0A-1.0A-1.0A59.0,71.0A-1.0A-1.0A47.0,3.0A-1.0A-1.0A3.0,-1.0A-1.0A-1.0A-1.0,,961,DOWN,,961,60,false,0.3
961,961,1240,0,2,165,100.0A95.0A91.0A-1.0,124.0A87.0A119.0A-1.0,67.0A3.0A71.0A-1.0,-1.0A-1.0A-1.0A-1.0,,961,LEFT,,961,20,false,-1.0
962,962,1330,0,1,1271,-1.0A86.0A-1.0A86.0,-1.0A27.0A-1.0A87.0,-1.0A3.0A-1.0A15.0,-1.0A-1.0A-1.0A-1.0,,962,DOWN,,962,190,false,0.95
962,962,1520,0,1,936,-1.0A-1.0A-1.0A-1.0,95.0A-1.0A-1.0A23.0,39.0A-1.0A-1.0A3.0,18.0A-1.0A-1.0A106.0,,962,RIGHT,,962,180,false,0.9
962,962,1780,0,1,972,-1.0A8.0A104.0A-1.0,-1.0A139.0A153.0A-1.0,-1.0A27.0A39.0A-1.0,-1.0A-1.0A-1.0A-1.0,,962,DOWN,,962,80,false,0.4
967,967,270,0,3,361,-1.0A-1.0A-1.0A-1.0,-1.0A91.0A104.0A-1.0,-1.0A3.0A35.0A-1.0,-1.0A58.0A28.0A-1.0,,967,UP,,967,300,false,1.0
967,967,340,0,3,189,-1.0A-1.0A-1.0A-1.0,-1.0A63.0A-1.0A108.0,-1.0A3.0A-1.0A3.0,-1.0A16.0A-1.0A70.0,,967,UP,,967,260,false,1.0
967,967,1130,0,3,883,-1.0A-1.0A-1.0A-1.0,-1.0A-1.0A35.0A83.0,-1.0A-1.0A3.0A3.0,-1.0A-1.0A91.0A67.0,,967,RIGHT,,967,200,false,1.0
967,967,1740,0,3,972,-1.0A-1.0A-1.0A-1.0,-1.0A153.0A153.0A-1.0,-1.0A11.0A3.0A-1.0,-1.0A101.0A117.0A-1.0,,967,DOWN,,967,80,false,0.4
967,967,2000,0,2,996,-1.0A73.0A-1.0A45.0,-1.0A153.0A-1.0A153.0,-1.0A3.0A-1.0A3.0,-1.0A-1.0A-1.0A-1.0,,967,DOWN,,967,80,false,0.4
972,972,1440,0,1,1211,-1.0A-1.0A-1.0A-1.0,152.0A153.0A-1.0A-1.0,3.0A3.0A-1.0A-1.0,56.0A37.0A-1.0A-1.0,,972,DOWN,,972,110,false,0.55
973,973,860,0,2,1271,82.0A-1.0A-1.0A106.0,127.0A-1.0A-1.0A153.0,39.0A-1.0A-1.0A15.0,-1.0A-1.0A-1.0A-1.0,,973,DOWN,,973,80,false,0.4
973,973,1000,0,1,165,-1.0A-1.0A-1.0A-1.0,35.0A87.0A-1.0A27.0,3.0A3.0A-1.0A3.0,-1.0A-1.0A-1.0A-1.0,,973,UP,,973,210,false,1.0
